Date,Open,High,Low,Close,Volume,Adj Close
1/7/1997,725.028992,732.515991,724.994995,731.619019,0,731.619019
2/7/1997,731.752991,734.018005,727.452026,730.155029,0,730.155029
3/7/1997,730.481995,735.492004,729.562988,735.492004,0,735.492004
4/7/1997,735.825012,736.596985,733.885986,736.596985,0,736.596985
7/7/1997,736.617981,739.833008,735.773987,738.005981,0,738.005981
8/7/1997,738.020996,741.544006,737.833984,740.833008,0,740.833008
9/7/1997,740.942017,742.953979,737.064026,738.138,0,738.138
10/7/1997,738.166016,738.401978,724.252991,729.151001,0,729.151001
11/7/1997,729.437988,729.515991,721.330994,723.416016,0,723.416016
14/7/1997,723.690979,725.202026,719.523987,722.497986,0,722.497986
15/7/1997,722.674011,725.117981,720.103027,722.208984,0,722.208984
16/7/1997,723.679016,725.234009,721.202026,723.502991,0,723.502991
18/7/1997,723.546997,726.489014,720.932007,724,0,724
21/7/1997,724.392029,724.669983,710.612976,712.401978,0,712.401978
22/7/1997,712.674011,713.836975,710.145996,711.440979,0,711.440979
23/7/1997,711.768005,718.189026,711.768005,718.189026,0,718.189026
24/7/1997,718.539978,720.575989,709.817993,712.046021,0,712.046021
25/7/1997,712.046021,712.271973,707.416992,710.057983,0,710.057983
28/7/1997,710.499023,712.304993,709.315979,710.81897,0,710.81897
29/7/1997,710.81897,716.35498,710.81897,716.35498,0,716.35498
30/7/1997,716.43103,721.979004,716.322998,721.979004,0,721.979004
31/7/1997,722.344971,724.250977,717,721.27002,0,721.27002
1/8/1997,721.497009,722.223022,719.060974,721.771973,0,721.771973
4/8/1997,721.245972,721.901001,717.359985,718.708984,0,718.708984
5/8/1997,718.799011,719.93103,711.247009,713.880005,0,713.880005
6/8/1997,713.979004,714.046997,695.754028,699.856018,0,699.856018
7/8/1997,699.856018,699.856018,673.718994,677.838989,0,677.838989
8/8/1997,677.939026,684.132996,671.747009,675.435974,0,675.435974
11/8/1997,675.435974,675.435974,636.387024,658.169983,0,658.169983
12/8/1997,658.622009,667.825989,647.176025,662.947021,0,662.947021
13/8/1997,662.338013,663.546021,654.190002,658.604004,0,658.604004
14/8/1997,658.604004,660.538025,638.616028,643.010986,0,643.010986
15/8/1997,641.90802,641.90802,611.624023,617.705994,0,617.705994
18/8/1997,617.705994,617.705994,565.778992,599.635986,0,599.635986
19/8/1997,598.89801,612.208008,585.586975,590.530029,0,590.530029
20/8/1997,590.151978,595.838013,589.224976,593.171021,0,593.171021
21/8/1997,594.812988,610.309021,594.812988,603.059998,0,603.059998
22/8/1997,602.81897,602.81897,570.122009,574.39502,0,574.39502
25/8/1997,572.411987,572.411987,532.721985,540.929016,0,540.929016
26/8/1997,540.419006,556.724976,517.39502,554.237976,0,554.237976
27/8/1997,554.237976,561.247009,551.981018,555.461975,0,555.461975
28/8/1997,554.692017,554.692017,528.406006,530.366028,0,530.366028
29/8/1997,529.073975,529.073975,491.910004,493.962006,0,493.962006
1/9/1997,493.598999,499.730011,484.022003,485.968994,0,485.968994
2/9/1997,486.526001,489.950012,475.471008,479.014008,0,479.014008
3/9/1997,485.276001,513.366028,485.276001,512.388,0,512.388
4/9/1997,518.396973,533.869995,518.396973,533.869995,0,533.869995
5/9/1997,540.310974,594.112976,540.310974,594.112976,0,594.112976
8/9/1997,598.531982,614.866028,589.984009,600.310974,0,600.310974
9/9/1997,606.395996,615.133972,593.112976,598.004028,0,598.004028
10/9/1997,597.791992,598.596008,572.757996,575.015991,0,575.015991
11/9/1997,574.218018,574.218018,554.20697,556.135986,0,556.135986
12/9/1997,555.307007,555.307007,544.138977,546.637024,0,546.637024
15/9/1997,547.632996,554.869019,547.205017,550.760986,0,550.760986
16/9/1997,551.052979,554.291992,533.278992,534.828979,0,534.828979
17/9/1997,534.497009,535.612,524.346985,526.737,0,526.737
18/9/1997,526.325989,526.325989,518.939026,524.271973,0,524.271973
19/9/1997,524.271973,531.513,524.271973,531.078979,0,531.078979
22/9/1997,531.078979,539.107971,530.585999,535.601013,0,535.601013
23/9/1997,536.142029,539.823975,534.937988,539.482971,0,539.482971
24/9/1997,539.482971,556.325989,539.482971,553.645996,0,553.645996
25/9/1997,555.27301,560.96698,554.914978,559.219971,0,559.219971
26/9/1997,558.786011,558.786011,548.044983,549.919983,0,549.919983
29/9/1997,549.945007,549.945007,542.59198,546.237976,0,546.237976
30/9/1997,547.396973,553.403015,543.656982,546.687988,0,546.687988
1/10/1997,546.219971,546.219971,535.223022,536.986023,0,536.986023
2/10/1997,536.986023,536.986023,530.734009,536.924011,0,536.924011
3/10/1997,535.492004,535.492004,506.747986,515.47699,0,515.47699
6/10/1997,515.192993,515.913025,492.471008,512.893005,0,512.893005
7/10/1997,514.185974,523.893982,512.166992,513.948975,0,513.948975
8/10/1997,515.200012,518.940002,511.25,518.940002,0,518.940002
9/10/1997,520.922974,526.578003,520.312012,521.112,0,521.112
10/10/1997,522.525024,534.752014,522.525024,534.752014,0,534.752014
13/10/1997,533.937988,535.851013,528.70697,534.825989,0,534.825989
14/10/1997,534.98999,536.539978,524.94397,528.919006,0,528.919006
15/10/1997,529.099976,529.382019,515.463013,518.914978,0,518.914978
16/10/1997,518.109009,518.109009,511.828003,517.091003,0,517.091003
17/10/1997,517.091003,522.143982,514.002014,520.684998,0,520.684998
20/10/1997,520.684998,520.684998,510.378998,514.171021,0,514.171021
21/10/1997,514.606995,518.828003,512.346985,514.968018,0,514.968018
22/10/1997,514.809021,514.809021,503.473999,505.233002,0,505.233002
23/10/1997,505.233002,505.233002,490.739014,494.136993,0,494.136993
24/10/1997,493.989014,493.989014,486.768005,490.397003,0,490.397003
27/10/1997,490.544006,493.937012,487.626007,490.119995,0,490.119995
28/10/1997,487.938995,487.938995,444.300995,447.996002,0,447.996002
29/10/1997,453.798004,472.598999,453.798004,472.050995,0,472.050995
30/10/1997,472.125,502.871002,467.330994,502.871002,0,502.871002
31/10/1997,502.69101,511.665009,488.722992,500.417999,0,500.417999
3/11/1997,500.800995,514.716003,498.23999,501.713989,0,501.713989
4/11/1997,502.674988,506.03299,492.57901,494.848999,0,494.848999
5/11/1997,494.855988,495.536011,486.812988,490.848999,0,490.848999
6/11/1997,490.985992,491.587006,475.437988,478.917999,0,478.917999
7/11/1997,475.614014,477.151001,460.237,466.115997,0,466.115997
10/11/1997,466.109009,466.109009,458.484009,462.691986,0,462.691986
11/11/1997,462.369995,463.117004,444.126007,448.154999,0,448.154999
12/11/1997,448.169006,452.67099,444.167999,449.640015,0,449.640015
13/11/1997,449.787994,449.787994,436.066986,437.946991,0,437.946991
14/11/1997,438.240997,440.731995,433.76001,436.842987,0,436.842987
17/11/1997,437.509003,443.041992,436.902008,439.537994,0,439.537994
18/11/1997,439.628998,442.536011,431.661987,434.209015,0,434.209015
19/11/1997,434.213989,434.213989,411.410004,415.653992,0,415.653992
20/11/1997,415.742004,415.742004,392.936005,396.130005,0,396.130005
21/11/1997,397.114014,398.78299,385.851013,391.257996,0,391.257996
24/11/1997,391.636993,410.205994,391.636993,410.205994,0,410.205994
25/11/1997,409.237,409.237,392.813995,395.678986,0,395.678986
26/11/1997,395.912994,398.539001,393.769012,398.539001,0,398.539001
27/11/1997,398.627991,401.708008,395.730011,401.708008,0,401.708008
1/12/1997,401.302002,402.123993,396.140015,398.615997,0,398.615997
2/12/1997,398.466003,398.605011,390.825012,394.28299,0,394.28299
3/12/1997,393.407013,393.407013,384.645996,389.682007,0,389.682007
4/12/1997,389.682007,401.925995,389.682007,401.925995,0,401.925995
5/12/1997,402.075989,414.778015,402.075989,414.778015,0,414.778015
8/12/1997,415.808014,427.890991,415.808014,423.613007,0,423.613007
