Date,Open,High,Low,Close,Volume,Adj Close
12/11/2012,2.12,2.15,2.09,2.1,9208000,2.1
13/11/2012,2.1,2.15,2.1,2.11,6020100,2.11
14/11/2012,2.1,2.21,2.1,2.14,12423400,2.14
15/11/2012,2.12,2.32,2.12,2.29,20338200,2.29
16/11/2012,2.25,2.27,2.18,2.21,11570500,2.21
19/11/2012,2.21,2.26,2.15,2.19,8180300,2.19
20/11/2012,2.18,2.29,2.18,2.25,13307200,2.25
21/11/2012,2.24,2.42,2.22,2.38,19148800,2.38
23/11/2012,2.42,2.43,2.3,2.32,8612800,2.32
26/11/2012,2.3,2.45,2.24,2.4,18897000,2.4
27/11/2012,2.44,2.52,2.35,2.35,23853300,2.35
28/11/2012,2.37,2.53,2.35,2.51,15603200,2.51
29/11/2012,2.57,2.67,2.53,2.62,33445000,2.62
30/11/2012,2.39,2.55,2.37,2.46,66761600,2.46
3/12/2012,2.43,2.46,2.21,2.23,31584400,2.23
4/12/2012,2.29,2.33,2.25,2.25,18014000,2.25
5/12/2012,2.3,2.35,2.22,2.32,20234400,2.32
6/12/2012,2.46,2.55,2.42,2.49,41021400,2.49
7/12/2012,2.55,2.6,2.51,2.55,24657800,2.55
10/12/2012,2.55,2.56,2.39,2.43,14316400,2.43
11/12/2012,2.46,2.49,2.41,2.45,10074300,2.45
12/12/2012,2.46,2.68,2.46,2.63,25127600,2.63
13/12/2012,2.68,2.73,2.59,2.62,25277100,2.62
14/12/2012,2.64,2.7,2.5,2.54,15909100,2.54
17/12/2012,2.54,2.55,2.41,2.44,18127200,2.44
18/12/2012,2.46,2.46,2.36,2.38,18054600,2.38
19/12/2012,2.41,2.43,2.38,2.41,13445100,2.41
20/12/2012,2.4,2.42,2.35,2.38,8150200,2.38
21/12/2012,2.35,2.35,2.29,2.33,14359000,2.33
24/12/2012,2.31,2.4,2.3,2.33,6744400,2.33
26/12/2012,2.35,2.43,2.35,2.39,18406500,2.39
27/12/2012,2.41,2.44,2.38,2.42,10325500,2.42
28/12/2012,2.38,2.41,2.32,2.33,12846300,2.33
31/12/2012,2.32,2.41,2.31,2.36,16252000,2.36
2/1/2013,2.41,2.45,2.34,2.39,19488000,2.39
